Zeit	spH	spO2	NStirrer	sTR	sCO2	sO2	FAirIn	sVR	Zeit_FG	FGlucose	Zeit_FN	Fstickstoff
1900-02-1612:33:28.454000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:35:28.464000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:37:28.474000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:39:28.483000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:41:28.493000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:43:28.502000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:45:28.512000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:47:28.522000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:49:28.531000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:51:28.541000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:53:28.550000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:55:28.560000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:57:28.570000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:59:28.579000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:01:28.589000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:03:28.598000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:05:28.608000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:07:28.618000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:09:28.627000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:11:28.637000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:13:28.646000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:15:28.656000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:17:28.666000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:19:28.675000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:21:28.685000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:23:28.694000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:25:28.704000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:27:28.714000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:29:28.723000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:31:28.733000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:33:28.742000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:35:28.752000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:37:28.762000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:39:28.771000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:41:28.781000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:43:28.790000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:45:28.800000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:47:28.810000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:49:28.819000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:51:28.829000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:53:28.838000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:55:28.848000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:57:28.858000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1613:59:28.867000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:01:28.877000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:03:28.886000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:05:28.896000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:07:28.906000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:09:28.915000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:11:28.925000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:13:28.934000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:15:28.944000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:17:28.954000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:19:28.963000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:21:28.973000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:23:28.982000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:25:28.992000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:27:29.002000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:29:29.011000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:31:29.021000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:33:29.030000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:35:29.040000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:37:29.050000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:39:29.059000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:41:29.069000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:43:29.078000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:45:29.088000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:47:29.098000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:49:29.107000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:51:29.117000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:53:29.126000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:55:29.136000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:57:29.146000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1614:59:29.155000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:01:29.165000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:03:29.174000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:05:29.184000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:07:29.194000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:09:29.203000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:11:29.213000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:13:29.222000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:15:29.232000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:17:29.242000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:19:29.251000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:21:29.261000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:23:29.270000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:25:29.280000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:27:29.290000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:29:29.299000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:31:29.309000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:33:29.318000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:35:29.328000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:37:29.338000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:39:29.347000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:41:29.357000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:43:29.366000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:45:29.376000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:47:29.386000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:49:29.395000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:51:29.405000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:53:29.414000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:55:29.424000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:57:29.434000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1615:59:29.443000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:01:29.453000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:03:29.462000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:05:29.472000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:07:29.482000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:09:29.491000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:11:29.501000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:13:29.510000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:15:29.520000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:17:29.530000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:19:29.539000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:21:29.549000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:23:29.558000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:25:29.568000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:27:29.578000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:29:29.587000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:31:29.597000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:33:29.606000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:35:29.616000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:37:29.626000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:39:29.635000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:41:29.645000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:43:29.654000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:45:29.664000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:47:29.674000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:49:29.683000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:51:29.693000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:53:29.702000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:55:29.712000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:57:29.722000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1616:59:29.731000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:01:29.741000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:03:29.750000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:05:29.760000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:07:29.770000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:09:29.779000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:11:29.789000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:13:29.798000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:15:29.808000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:17:29.818000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:19:29.827000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:21:29.837000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:23:29.846000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:25:29.856000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:27:29.866000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:29:29.875000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:31:29.885000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:33:29.894000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:35:29.904000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:37:29.914000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:39:29.923000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:41:29.933000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:43:29.942000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:45:29.952000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:47:29.962000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:49:29.971000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:51:29.981000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:53:29.990000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:55:30	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:57:30.010000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1617:59:30.019000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:01:30.029000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:03:30.038000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:05:30.048000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:07:30.058000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:09:30.067000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:11:30.077000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:13:30.086000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:15:30.096000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:17:30.106000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:19:30.115000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:21:30.125000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:23:30.134000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:25:30.144000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:27:30.154000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:29:30.163000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:31:30.173000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:33:30.182000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:35:30.192000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:37:30.202000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:39:30.211000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:41:30.221000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:43:30.230000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:45:30.240000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:47:30.250000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:49:30.259000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:51:30.269000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:53:30.278000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:55:30.288000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:57:30.298000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1618:59:30.307000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:01:30.317000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:03:30.326000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:05:30.336000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:07:30.346000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:09:30.355000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:11:30.365000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:13:30.374000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:15:30.384000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:17:30.394000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:19:30.403000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:21:30.413000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:23:30.422000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:25:30.432000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:27:30.442000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:29:30.451000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:31:30.461000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:33:30.470000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:35:30.480000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:37:30.490000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:39:30.499000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:41:30.509000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:43:30.518000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:45:30.528000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:47:30.538000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:49:30.547000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:51:30.557000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:53:30.566000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:55:30.576000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:57:30.586000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1619:59:30.595000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:01:30.605000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:03:30.614000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:05:30.624000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:07:30.634000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:09:30.643000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:11:30.653000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:13:30.662000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:15:30.672000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:17:30.682000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:19:30.691000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:21:30.701000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:23:30.710000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:25:30.720000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:27:30.730000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:29:30.739000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:31:30.749000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:33:30.758000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1620:35:30.768000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:37:30.778000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:39:30.787000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:41:30.797000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:43:30.806000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:45:30.816000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
1900-02-1620:47:30.826000	7.2	nan	nan	31.3	nan	nan	nan	13.3	NaT	nan	NaT	nan
